Group num: 0, TC(X;Y_j): 284.094
comp17292_c0_seq1, 0.303
comp332476_c0_seq1, 0.303
comp524620_c0_seq1, 0.302
comp535110_c0_seq1, 0.302
comp15993_c0_seq1, 0.302
comp115213_c0_seq2, 0.302
comp166036_c0_seq3, 0.302
comp4860_c0_seq5, 0.302
comp169314_c0_seq1, 0.302
comp463517_c0_seq1, 0.302
comp193984_c0_seq1, 0.302
comp136464_c0_seq2, 0.302
comp478096_c0_seq1, 0.302
comp452071_c0_seq1, 0.000
comp244759_c0_seq1, 0.000
comp95298_c0_seq5, 0.000
comp322529_c0_seq1, 0.000
comp422030_c0_seq1, 0.000
comp96183_c0_seq1, 0.000
comp51235_c0_seq1, 0.000
comp58961_c0_seq1, 0.000
comp817_c0_seq3, 0.000
comp31991_c0_seq1, 0.000
comp426689_c0_seq1, 0.000
comp15201_c0_seq4, 0.000
comp15935_c0_seq1, 0.000
comp54634_c0_seq1, 0.000
comp364948_c0_seq1, 0.000
comp294601_c0_seq2, 0.000
comp62771_c1_seq1, 0.000
comp59095_c0_seq1, 0.000
comp448577_c0_seq1, 0.000
comp155156_c0_seq1, 0.000
comp67327_c0_seq4, 0.000
comp26401_c0_seq5, 0.000
comp466066_c0_seq1, 0.000
comp491843_c0_seq1, 0.000
comp372440_c0_seq2, 0.000
comp15881_c0_seq1, 0.000
comp17926_c0_seq1, 0.000
comp369560_c0_seq1, 0.000
comp50428_c4_seq1, 0.000
comp109649_c0_seq1, 0.000
comp364679_c0_seq1, 0.000
comp77246_c0_seq1, 0.000
comp128918_c0_seq1, 0.000
comp5895_c1_seq2, 0.000
Group num: 13, TC(X;Y_j): 28.405
comp90317_c1_seq1, 5.077
comp368309_c0_seq1, 5.021
comp90945_c0_seq2, 4.881
comp200528_c0_seq1, 4.795
comp8198_c1_seq3, 2.063
comp121419_c0_seq1, 1.983
comp356041_c0_seq1, 1.899
comp457361_c0_seq1, 1.307
comp219895_c0_seq1, 1.235
comp147769_c0_seq1, 1.206
comp321942_c0_seq1, 1.158
comp365104_c0_seq1, 0.859
comp5015_c2_seq7, 0.737
comp22103_c0_seq2, 0.611
comp89240_c0_seq1, 0.606
comp216226_c0_seq1, 0.561
comp112070_c0_seq1, 0.551
comp40585_c0_seq1, 0.544
comp145297_c0_seq1, 0.535
comp138429_c0_seq1, 0.530
comp102662_c0_seq1, 0.524
comp110357_c0_seq1, 0.523
comp15518_c2_seq2, 0.516
comp4246_c0_seq2, 0.508
comp137041_c0_seq1, 0.501
comp146428_c0_seq1, 0.501
comp89240_c0_seq2, 0.498
comp50311_c0_seq1, 0.497
comp34216_c0_seq1, 0.496
comp5990_c0_seq2, 0.483
comp104654_c0_seq1, 0.478
comp1664_c1_seq1, 0.475
comp178588_c0_seq1, 0.471
comp515638_c0_seq1, 0.468
comp8198_c1_seq1, 0.456
comp67327_c0_seq1, 0.446
comp2448_c1_seq2, 0.408
comp172166_c0_seq1, 0.407
comp206398_c0_seq1, 0.396
comp28545_c0_seq1, 0.391
comp302071_c0_seq1, 0.366
comp76071_c0_seq1, 0.352
comp160461_c0_seq1, 0.342
comp823_c1_seq1, 0.333
comp158230_c0_seq1, 0.327
comp89551_c0_seq1, 0.317
comp13797_c2_seq25, 0.309
comp4361_c1_seq4, 0.309
comp47275_c1_seq1, 0.292
comp2898_c0_seq2, 0.276
comp17222_c0_seq1, 0.239
comp34965_c0_seq1, 0.236
comp95148_c0_seq1, 0.196
comp1603_c15_seq4, 0.000
comp508065_c0_seq1, 0.000
comp21002_c0_seq2, 0.000
Group num: 14, TC(X;Y_j): 22.209
comp3326_c6_seq52, 0.528
comp30105_c0_seq4, 0.471
comp370593_c0_seq1, 0.354
comp513909_c0_seq1, 0.354
comp517084_c0_seq1, 0.354
comp82625_c0_seq1, 0.354
comp396705_c0_seq1, 0.354
comp521515_c0_seq1, 0.353
comp218488_c0_seq1, 0.349
comp438774_c0_seq1, 0.349
comp205631_c0_seq1, 0.346
comp318388_c0_seq2, 0.346
comp220599_c0_seq1, 0.346
comp503536_c0_seq1, 0.345
comp191575_c0_seq1, 0.343
comp352339_c0_seq1, 0.343
comp244968_c0_seq1, 0.342
comp252032_c0_seq1, 0.342
comp294231_c0_seq1, 0.340
comp381411_c0_seq1, 0.340
comp30941_c1_seq2, 0.340
comp181806_c0_seq1, 0.339
comp512497_c0_seq1, 0.336
comp459978_c0_seq1, 0.336
comp217169_c0_seq1, 0.336
comp126252_c0_seq1, 0.336
comp140452_c0_seq3, 0.336
comp302657_c0_seq1, 0.335
comp533941_c0_seq1, 0.333
comp386163_c0_seq1, 0.333
comp46645_c0_seq1, 0.333
comp463392_c0_seq1, 0.333
comp318033_c0_seq1, 0.333
comp461076_c0_seq1, 0.333
comp394057_c0_seq1, 0.330
comp529472_c0_seq1, 0.330
comp16967_c0_seq1, 0.330
comp373906_c0_seq1, 0.330
comp249454_c0_seq1, 0.328
comp527313_c0_seq1, 0.326
comp516083_c0_seq1, 0.326
comp25403_c1_seq3, 0.326
comp524103_c0_seq1, 0.323
comp406262_c0_seq1, 0.323
comp17214_c0_seq1, 0.224
comp122785_c0_seq1, 0.000
comp212000_c0_seq1, 0.000
comp211974_c0_seq1, 0.000
comp374609_c0_seq1, 0.000
comp131569_c0_seq2, 0.000
comp5275_c1_seq1, 0.000
comp28077_c3_seq1, 0.000
comp6450_c1_seq1, 0.000
comp323825_c0_seq1, 0.000
comp156179_c0_seq1, 0.000
comp170438_c0_seq1, 0.000
comp3585_c0_seq1, 0.000
comp306252_c0_seq1, 0.000
comp322700_c0_seq1, 0.000
comp1324_c31_seq16, 0.000
comp1324_c31_seq26, 0.000
comp1324_c31_seq45, 0.000
comp2139_c1_seq6, 0.000
comp1324_c31_seq50, 0.000
comp5021_c8_seq2, 0.000
comp480043_c0_seq1, 0.000
comp524867_c0_seq1, 0.000
comp468534_c0_seq1, 0.000
comp1526_c1_seq2, 0.000
comp347207_c0_seq1, 0.000
comp5526_c0_seq3, 0.000
comp201295_c0_seq1, 0.000
Group num: 15, TC(X;Y_j): 20.741
comp1324_c31_seq70, 0.900
comp45362_c0_seq1, 0.641
comp12087_c3_seq1, 0.601
comp23784_c1_seq1, 0.594
comp395081_c0_seq1, 0.577
comp14935_c1_seq1, 0.548
comp2798_c1_seq15, 0.537
comp35687_c1_seq6, 0.535
comp415453_c0_seq1, 0.525
comp481145_c0_seq1, 0.519
comp27358_c0_seq2, 0.515
comp27436_c0_seq3, 0.514
comp45241_c0_seq1, 0.510
comp262607_c0_seq1, 0.508
comp301484_c0_seq1, 0.498
comp35575_c0_seq1, 0.491
comp11554_c1_seq1, 0.490
comp472290_c0_seq1, 0.488
comp423345_c0_seq1, 0.487
comp222998_c1_seq1, 0.483
comp330655_c0_seq1, 0.481
comp255003_c0_seq2, 0.476
comp48420_c0_seq2, 0.475
comp342825_c0_seq1, 0.470
comp426150_c0_seq1, 0.462
comp359744_c0_seq1, 0.460
comp195303_c0_seq1, 0.448
comp34968_c1_seq1, 0.443
comp124726_c0_seq2, 0.437
comp469910_c0_seq1, 0.417
comp33866_c0_seq1, 0.416
comp393536_c0_seq1, 0.408
comp35243_c0_seq1, 0.405
comp132242_c0_seq1, 0.391
comp143816_c0_seq1, 0.389
comp75469_c0_seq2, 0.386
comp43961_c0_seq1, 0.373
comp128366_c0_seq5, 0.367
comp56480_c0_seq1, 0.365
comp252425_c0_seq1, 0.340
comp150450_c0_seq1, 0.279
comp134186_c0_seq3, 0.278
comp313633_c0_seq1, 0.272
comp178652_c0_seq1, 0.260
comp245046_c0_seq1, 0.178
comp20675_c0_seq2, 0.000
Group num: 16, TC(X;Y_j): 19.620
comp10_c12_seq1, 1.922
comp201135_c0_seq1, 0.592
comp325612_c0_seq1, 0.553
comp136673_c0_seq4, 0.524
comp176018_c0_seq1, 0.513
comp278082_c0_seq1, 0.485
comp184631_c0_seq3, 0.485
comp452654_c0_seq1, 0.484
comp516802_c0_seq1, 0.483
comp463010_c0_seq1, 0.483
comp480858_c0_seq1, 0.478
comp294914_c0_seq1, 0.477
comp482797_c0_seq1, 0.473
comp286505_c0_seq1, 0.462
comp138152_c0_seq1, 0.461
comp431201_c0_seq1, 0.457
comp69379_c0_seq1, 0.450
comp275479_c0_seq1, 0.437
comp25341_c9_seq1, 0.433
comp92339_c0_seq1, 0.430
comp29165_c1_seq2, 0.429
comp32753_c0_seq1, 0.424
comp336439_c0_seq1, 0.417
comp486003_c0_seq1, 0.417
comp238454_c0_seq1, 0.407
comp22569_c0_seq1, 0.393
comp5015_c2_seq5, 0.377
comp116072_c0_seq1, 0.359
comp92337_c0_seq3, 0.357
comp32337_c0_seq2, 0.354
comp20278_c1_seq1, 0.349
comp1603_c15_seq2, 0.348
comp149558_c0_seq1, 0.347
comp6410_c0_seq6, 0.339
comp364577_c0_seq1, 0.313
comp115963_c0_seq1, 0.297
comp13179_c0_seq1, 0.284
comp73381_c0_seq1, 0.283
comp144649_c0_seq1, 0.225
comp207339_c0_seq1, 0.222
comp414456_c0_seq1, 0.219
comp218275_c0_seq1, 0.213
comp153954_c0_seq1, 0.000
comp22655_c0_seq6, 0.000
Group num: 17, TC(X;Y_j): 19.459
comp1799_c26_seq3, 0.620
comp80613_c0_seq1, 0.601
comp11656_c1_seq6, 0.510
comp10814_c0_seq5, 0.500
comp317919_c0_seq1, 0.490
comp47991_c0_seq1, 0.481
comp124728_c0_seq2, 0.481
comp114592_c0_seq4, 0.467
comp379432_c0_seq1, 0.462
comp511038_c0_seq1, 0.453
comp244865_c0_seq1, 0.447
comp291324_c0_seq1, 0.444
comp49163_c0_seq4, 0.444
comp15968_c0_seq1, 0.441
comp440171_c0_seq1, 0.438
comp399723_c0_seq1, 0.433
comp3326_c6_seq31, 0.431
comp203019_c0_seq1, 0.428
comp278_c5_seq2, 0.421
comp269026_c0_seq1, 0.412
comp1369_c27_seq1, 0.410
comp5883_c0_seq5, 0.408
comp310734_c0_seq1, 0.397
comp24190_c1_seq1, 0.389
comp85469_c0_seq1, 0.375
comp121641_c0_seq1, 0.366
comp101363_c0_seq1, 0.358
comp1350_c2_seq6, 0.357
comp279421_c0_seq1, 0.346
comp99328_c0_seq2, 0.346
comp15228_c0_seq5, 0.342
comp79292_c0_seq1, 0.336
comp1324_c31_seq8, 0.330
comp464661_c0_seq1, 0.329
comp185442_c0_seq1, 0.324
comp87477_c0_seq1, 0.323
comp338817_c0_seq1, 0.306
comp114592_c0_seq5, 0.306
comp1799_c26_seq6, 0.306
comp488318_c0_seq1, 0.278
comp42702_c0_seq1, 0.236
comp40406_c0_seq1, 0.228
comp193087_c0_seq1, 0.206
comp17137_c1_seq1, 0.188
comp46470_c0_seq2, 0.133
comp199308_c0_seq1, 0.000
Group num: 18, TC(X;Y_j): 18.540
comp1463_c3_seq1, 1.549
comp214654_c0_seq1, 0.591
comp1097_c5_seq14, 0.410
comp37931_c0_seq5, 0.405
comp61800_c1_seq1, 0.403
comp27210_c0_seq2, 0.394
comp227796_c1_seq2, 0.383
comp15040_c0_seq1, 0.377
comp57706_c0_seq2, 0.360
comp3043_c5_seq3, 0.359
comp402065_c0_seq1, 0.351
comp288436_c0_seq1, 0.347
comp241861_c0_seq2, 0.345
comp97997_c0_seq1, 0.345
comp96552_c0_seq1, 0.337
comp107591_c0_seq4, 0.333
comp109808_c0_seq2, 0.327
comp171093_c0_seq2, 0.327
comp331162_c0_seq1, 0.324
comp429013_c0_seq1, 0.321
comp193111_c0_seq1, 0.319
comp108432_c0_seq1, 0.315
comp77889_c0_seq2, 0.307
comp215579_c0_seq1, 0.306
comp440937_c0_seq1, 0.303
comp11235_c2_seq3, 0.293
comp26246_c2_seq1, 0.291
comp31064_c2_seq1, 0.286
comp303872_c0_seq1, 0.280
comp22352_c0_seq1, 0.267
comp285001_c0_seq1, 0.266
comp52711_c0_seq1, 0.266
comp92932_c0_seq1, 0.251
comp15737_c0_seq1, 0.245
comp22047_c0_seq1, 0.219
comp78738_c0_seq1, 0.206
comp5889_c0_seq1, 0.162
comp13379_c1_seq1, 0.142
comp383961_c0_seq1, 0.000
comp9763_c0_seq1, 0.000
comp429_c49_seq48, 0.000
comp10666_c2_seq1, 0.000
comp5421_c3_seq1, 0.000
comp4023_c7_seq2, 0.000
comp95298_c0_seq7, 0.000
comp6077_c3_seq1, 0.000
comp1324_c31_seq36, 0.000
comp28981_c0_seq1, 0.000
comp57128_c0_seq1, 0.000
comp345630_c0_seq1, 0.000
comp179092_c0_seq2, 0.000
comp536314_c0_seq1, 0.000
comp129149_c0_seq1, 0.000
comp48091_c0_seq1, 0.000
comp285301_c0_seq1, 0.000
comp2139_c1_seq1, 0.000
comp15054_c0_seq3, 0.000
comp44034_c0_seq1, 0.000
comp81099_c0_seq1, 0.000
comp85378_c0_seq2, 0.000
comp408096_c0_seq1, 0.000
comp7241_c0_seq18, 0.000
Group num: 19, TC(X;Y_j): 18.495
comp158643_c0_seq1, 0.394
comp419_c0_seq2, 0.331
comp1799_c26_seq12, 0.323
comp97280_c0_seq1, 0.302
comp476893_c0_seq1, 0.279
comp53543_c0_seq1, 0.200
comp19168_c2_seq2, 0.000
comp13340_c0_seq2, 0.000
comp301313_c0_seq1, 0.000
comp13797_c2_seq18, 0.000
comp57476_c0_seq3, 0.000
comp365160_c0_seq1, 0.000
comp36887_c0_seq3, 0.000
comp31831_c0_seq6, 0.000
comp286390_c0_seq1, 0.000
comp218277_c0_seq1, 0.000
comp205442_c0_seq1, 0.000
comp394267_c0_seq1, 0.000
comp32942_c1_seq1, 0.000
comp1350_c2_seq2, 0.000
comp11142_c0_seq19, 0.000
comp21931_c0_seq1, 0.000
comp360775_c1_seq1, 0.000
comp429_c49_seq25, 0.000
comp429_c49_seq49, 0.000
comp389640_c0_seq1, 0.000
comp17_c10_seq1, 0.000
comp157290_c0_seq3, 0.000
comp95871_c0_seq4, 0.000
comp1097_c5_seq8, 0.000
comp64401_c0_seq2, 0.000
comp564_c14_seq9, 0.000
comp136143_c0_seq7, 0.000
comp329739_c0_seq1, 0.000
comp376427_c0_seq1, 0.000
comp17264_c1_seq1, 0.000
comp6776_c1_seq1, 0.000
comp37128_c1_seq1, 0.000
comp156855_c0_seq1, 0.000
comp9746_c0_seq2, 0.000
comp16237_c0_seq8, 0.000
comp3267_c0_seq1, 0.000
comp232777_c0_seq1, 0.000
comp1799_c26_seq4, 0.000
comp1799_c26_seq8, 0.000
comp49233_c0_seq1, 0.000
comp334333_c0_seq1, 0.000
comp12137_c0_seq8, 0.000
comp12137_c0_seq11, 0.000
comp357492_c0_seq1, 0.000
comp161795_c0_seq1, 0.000
comp13560_c0_seq3, 0.000
comp6898_c2_seq3, 0.000
comp240001_c0_seq1, 0.000
comp498061_c0_seq1, 0.000
comp149131_c0_seq5, 0.000
comp98149_c0_seq1, 0.000
comp23164_c1_seq1, 0.000
comp283567_c0_seq1, 0.000
comp5015_c2_seq2, 0.000
comp110759_c0_seq2, 0.000
comp301151_c0_seq1, 0.000
Group num: 20, TC(X;Y_j): 17.948
comp31011_c0_seq5, 0.587
comp13199_c0_seq1, 0.579
comp27210_c0_seq1, 0.550
comp1799_c26_seq22, 0.539
comp228829_c0_seq1, 0.500
comp75867_c0_seq5, 0.495
comp30127_c1_seq2, 0.485
comp464165_c0_seq1, 0.485
comp192400_c0_seq1, 0.481
comp507037_c0_seq1, 0.480
comp522566_c0_seq1, 0.478
comp447901_c0_seq1, 0.477
comp522251_c0_seq1, 0.476
comp232131_c0_seq1, 0.472
comp278638_c0_seq1, 0.466
comp34472_c0_seq2, 0.462
comp59537_c0_seq1, 0.458
comp273067_c0_seq1, 0.456
comp142223_c0_seq1, 0.454
comp430625_c0_seq1, 0.447
comp533469_c0_seq1, 0.435
comp3326_c6_seq40, 0.433
comp13797_c2_seq15, 0.431
comp227081_c0_seq1, 0.425
comp442824_c0_seq1, 0.417
comp163217_c0_seq1, 0.407
comp245074_c0_seq1, 0.395
comp26311_c0_seq1, 0.375
comp182562_c0_seq1, 0.358
comp25580_c1_seq1, 0.324
comp14509_c0_seq3, 0.319
comp15537_c3_seq3, 0.311
comp283332_c0_seq1, 0.310
comp367754_c0_seq1, 0.310
comp317623_c0_seq1, 0.300
comp292914_c0_seq1, 0.298
comp226743_c0_seq1, 0.289
comp532772_c0_seq1, 0.255
comp155708_c0_seq2, 0.252
comp331045_c0_seq1, 0.246
comp86940_c0_seq1, 0.215
comp153187_c0_seq1, 0.205
comp419_c0_seq7, 0.187
comp205963_c0_seq2, 0.147
comp232566_c0_seq1, 0.126
Group num: 21, TC(X;Y_j): 17.383
comp16139_c0_seq2, 1.095
comp391036_c0_seq1, 0.759
comp284_c0_seq1, 0.740
comp564_c14_seq2, 0.628
comp48548_c0_seq1, 0.573
comp395437_c0_seq1, 0.538
comp267167_c0_seq1, 0.523
comp369093_c0_seq1, 0.522
comp1439_c31_seq2, 0.482
comp457134_c0_seq1, 0.470
comp523075_c0_seq1, 0.462
comp291717_c0_seq1, 0.450
comp477456_c0_seq1, 0.438
comp421399_c0_seq1, 0.436
comp372662_c0_seq1, 0.435
comp416554_c0_seq1, 0.427
comp1535_c1_seq4, 0.405
comp480372_c0_seq1, 0.391
comp225122_c0_seq1, 0.386
comp465460_c0_seq1, 0.372
comp214901_c0_seq1, 0.365
comp223533_c0_seq1, 0.350
comp27031_c0_seq1, 0.346
comp240146_c0_seq1, 0.346
comp49946_c0_seq2, 0.340
comp407169_c0_seq1, 0.336
comp501290_c0_seq1, 0.334
comp529533_c0_seq1, 0.330
comp29164_c0_seq1, 0.324
comp423194_c0_seq1, 0.316
comp333692_c0_seq1, 0.315
comp175821_c0_seq1, 0.314
comp95147_c0_seq6, 0.310
comp1132_c9_seq2, 0.303
comp56274_c0_seq1, 0.300
comp72628_c0_seq1, 0.294
comp94898_c0_seq1, 0.291
comp227368_c0_seq1, 0.000
comp266840_c0_seq1, 0.000
comp82828_c0_seq1, 0.000
comp328545_c0_seq1, 0.000
comp302340_c0_seq1, 0.000
Group num: 22, TC(X;Y_j): 17.333
comp17_c10_seq5, 2.947
comp17_c10_seq8, 2.418
comp6626_c0_seq1, 1.721
comp7924_c3_seq5, 1.513
comp221782_c0_seq1, 0.747
comp31603_c0_seq1, 0.658
comp523226_c0_seq1, 0.644
comp256545_c1_seq1, 0.614
comp132126_c0_seq3, 0.529
comp317977_c0_seq1, 0.518
comp136046_c0_seq1, 0.511
comp62447_c0_seq1, 0.510
comp372646_c0_seq1, 0.475
comp32070_c0_seq2, 0.472
comp255409_c0_seq1, 0.443
comp35658_c1_seq1, 0.431
comp13797_c2_seq4, 0.417
comp92416_c0_seq3, 0.399
comp296354_c0_seq2, 0.396
comp224262_c0_seq1, 0.378
comp6698_c0_seq1, 0.376
comp101609_c0_seq1, 0.376
comp108259_c0_seq1, 0.375
comp497093_c0_seq1, 0.365
comp93024_c0_seq1, 0.353
comp2070_c5_seq3, 0.343
comp372608_c0_seq1, 0.337
comp100972_c0_seq1, 0.328
comp308156_c0_seq1, 0.327
comp83725_c1_seq1, 0.315
comp42794_c0_seq32, 0.315
comp7527_c0_seq1, 0.305
comp14728_c0_seq1, 0.290
comp72422_c0_seq1, 0.283
comp241733_c0_seq1, 0.261
comp78931_c1_seq1, 0.214
comp203915_c0_seq2, 0.121
comp40318_c0_seq1, 0.000
comp33206_c1_seq1, 0.000
Group num: 23, TC(X;Y_j): 17.204
comp89551_c0_seq5, 0.561
comp76374_c0_seq3, 0.527
comp90546_c0_seq1, 0.526
comp231796_c0_seq1, 0.509
comp34316_c0_seq3, 0.491
comp182817_c0_seq1, 0.477
comp384922_c0_seq1, 0.468
comp480682_c0_seq1, 0.457
comp427003_c0_seq1, 0.436
comp427712_c0_seq1, 0.434
comp537156_c0_seq1, 0.432
comp210309_c0_seq1, 0.431
comp148149_c0_seq2, 0.411
comp22750_c1_seq3, 0.407
comp79524_c0_seq1, 0.390
comp408926_c0_seq1, 0.389
comp451570_c0_seq1, 0.384
comp378705_c0_seq1, 0.381
comp37434_c0_seq1, 0.379
comp291600_c0_seq1, 0.379
comp149284_c0_seq1, 0.373
comp535195_c0_seq1, 0.359
comp7188_c3_seq2, 0.359
comp524776_c0_seq1, 0.358
comp15225_c0_seq1, 0.355
comp304722_c0_seq1, 0.351
comp50525_c0_seq1, 0.330
comp517155_c0_seq1, 0.328
comp13797_c2_seq3, 0.327
comp386591_c0_seq1, 0.325
comp91149_c0_seq1, 0.325
comp417347_c0_seq1, 0.325
comp4889_c0_seq1, 0.316
comp23553_c0_seq1, 0.275
comp175354_c0_seq1, 0.245
comp8537_c2_seq1, 0.229
comp17349_c0_seq1, 0.000
comp3887_c0_seq1, 0.000
comp193232_c0_seq1, 0.000
comp24520_c1_seq1, 0.000
Group num: 24, TC(X;Y_j): 16.575
comp11142_c0_seq8, 0.793
comp42794_c0_seq3, 0.741
comp16692_c0_seq1, 0.630
comp203286_c0_seq1, 0.626
comp12137_c0_seq4, 0.612
comp413105_c0_seq1, 0.589
comp414314_c0_seq1, 0.585
comp3326_c6_seq53, 0.581
comp194559_c0_seq1, 0.578
comp518574_c0_seq1, 0.573
comp123641_c1_seq1, 0.568
comp498498_c0_seq1, 0.560
comp12359_c2_seq2, 0.554
comp8641_c0_seq8, 0.550
comp35422_c0_seq7, 0.550
comp89286_c0_seq1, 0.547
comp384403_c0_seq1, 0.540
comp39776_c0_seq1, 0.523
comp19168_c2_seq7, 0.509
comp259284_c0_seq1, 0.507
comp131506_c0_seq1, 0.475
comp190222_c0_seq1, 0.474
comp156081_c0_seq1, 0.474
comp373391_c0_seq1, 0.458
comp181480_c0_seq1, 0.458
comp99700_c0_seq1, 0.421
comp253267_c0_seq1, 0.352
comp338019_c0_seq1, 0.342
comp95147_c0_seq3, 0.128
comp35687_c1_seq3, 0.000
comp17349_c0_seq3, 0.000
Group num: 25, TC(X;Y_j): 16.157
comp272220_c0_seq1, 0.532
comp8198_c1_seq2, 0.525
comp11598_c1_seq1, 0.523
comp285844_c0_seq2, 0.522
comp353378_c0_seq1, 0.519
comp32070_c0_seq1, 0.515
comp480723_c0_seq1, 0.487
comp313583_c0_seq1, 0.485
comp155312_c0_seq2, 0.480
comp281204_c0_seq1, 0.471
comp435910_c0_seq1, 0.471
comp179158_c0_seq2, 0.465
comp305521_c0_seq1, 0.455
comp201572_c0_seq1, 0.428
comp180269_c0_seq1, 0.409
comp353831_c0_seq1, 0.380
comp98420_c0_seq2, 0.378
comp94354_c0_seq1, 0.366
comp13797_c2_seq19, 0.365
comp216092_c0_seq1, 0.358
comp4023_c7_seq1, 0.350
comp396308_c0_seq1, 0.349
comp320267_c0_seq1, 0.342
comp4783_c0_seq2, 0.339
comp422494_c0_seq1, 0.317
comp131522_c0_seq1, 0.310
comp488748_c0_seq1, 0.307
comp177385_c0_seq1, 0.307
comp254654_c0_seq1, 0.306
comp73708_c0_seq1, 0.301
comp23775_c1_seq1, 0.271
comp426931_c0_seq1, 0.269
comp2115_c0_seq1, 0.259
comp116448_c0_seq1, 0.221
comp79352_c0_seq2, 0.000
comp50179_c0_seq1, 0.000
comp59695_c0_seq1, 0.000
comp92416_c0_seq2, 0.000
comp9897_c2_seq1, 0.000
Group num: 26, TC(X;Y_j): 16.109
comp162705_c0_seq1, 0.506
comp42794_c0_seq19, 0.478
comp457838_c0_seq1, 0.454
comp198969_c0_seq1, 0.443
comp300658_c0_seq1, 0.434
comp440396_c0_seq1, 0.427
comp241207_c0_seq1, 0.384
comp382578_c0_seq1, 0.374
comp501805_c0_seq1, 0.356
comp343073_c0_seq1, 0.339
comp205928_c0_seq1, 0.274
comp103142_c0_seq3, 0.172
comp518547_c0_seq1, 0.000
comp42794_c0_seq21, 0.000
comp321496_c0_seq1, 0.000
comp111237_c0_seq1, 0.000
comp296843_c0_seq1, 0.000
comp364880_c0_seq1, 0.000
comp324051_c0_seq1, 0.000
comp9258_c0_seq1, 0.000
comp1097_c5_seq32, 0.000
comp492006_c0_seq1, 0.000
comp306109_c0_seq1, 0.000
comp179944_c0_seq1, 0.000
comp42610_c0_seq1, 0.000
comp95147_c0_seq5, 0.000
comp149131_c0_seq4, 0.000
comp506161_c0_seq1, 0.000
comp19252_c0_seq1, 0.000
comp153954_c0_seq2, 0.000
comp185381_c0_seq1, 0.000
comp418544_c0_seq1, 0.000
comp12137_c0_seq3, 0.000
comp57458_c0_seq1, 0.000
comp463243_c0_seq1, 0.000
comp400997_c0_seq1, 0.000
comp27660_c1_seq6, 0.000
comp439671_c0_seq1, 0.000
comp7241_c0_seq7, 0.000
Group num: 27, TC(X;Y_j): 15.640
comp429_c49_seq43, 1.267
comp13199_c0_seq3, 0.989
comp564_c14_seq7, 0.681
comp221049_c0_seq2, 0.659
comp138891_c0_seq1, 0.624
comp40607_c0_seq1, 0.552
comp3043_c5_seq5, 0.544
comp125053_c0_seq4, 0.538
comp53610_c1_seq1, 0.512
comp441543_c0_seq1, 0.484
comp89551_c0_seq2, 0.483
comp137839_c0_seq2, 0.464
comp232671_c0_seq1, 0.463
comp489338_c0_seq1, 0.461
comp386061_c0_seq1, 0.461
comp155202_c0_seq1, 0.446
comp3326_c6_seq41, 0.420
comp93024_c0_seq3, 0.408
comp83772_c0_seq1, 0.403
comp103317_c0_seq1, 0.402
comp442451_c0_seq1, 0.392
comp429_c49_seq47, 0.390
comp69490_c0_seq1, 0.386
comp64_c174_seq1, 0.374
comp19675_c0_seq1, 0.370
comp316014_c0_seq1, 0.370
comp353960_c0_seq1, 0.363
comp123961_c0_seq2, 0.360
comp75867_c0_seq3, 0.326
comp185654_c0_seq1, 0.316
comp47648_c0_seq1, 0.298
comp273491_c0_seq1, 0.279
comp197697_c1_seq1, 0.279
comp159084_c0_seq2, 0.250
comp30868_c2_seq3, 0.234
comp10814_c0_seq8, 0.233
comp74516_c0_seq1, 0.218
comp277807_c0_seq1, 0.183
Group num: 28, TC(X;Y_j): 15.553
comp411818_c0_seq1, 3.507
comp15210_c0_seq1, 0.966
comp104433_c0_seq1, 0.681
comp366749_c0_seq1, 0.594
comp3686_c3_seq2, 0.555
comp38694_c0_seq1, 0.539
comp13540_c0_seq3, 0.513
comp259024_c0_seq1, 0.504
comp451750_c0_seq1, 0.490
comp265948_c0_seq1, 0.489
comp526396_c0_seq1, 0.487
comp224418_c0_seq1, 0.486
comp13540_c0_seq12, 0.481
comp529119_c0_seq1, 0.469
comp517439_c0_seq1, 0.466
comp6077_c3_seq11, 0.459
comp87595_c0_seq3, 0.458
comp361702_c0_seq1, 0.452
comp478554_c0_seq1, 0.451
comp135039_c0_seq1, 0.447
comp36470_c0_seq1, 0.442
comp288159_c0_seq1, 0.440
comp386715_c0_seq1, 0.437
comp58993_c0_seq1, 0.429
comp17_c85_seq4, 0.404
comp92873_c0_seq1, 0.399
comp286185_c0_seq1, 0.397
comp12097_c0_seq3, 0.335
comp2798_c1_seq14, 0.324
comp253227_c0_seq1, 0.321
comp42794_c0_seq12, 0.307
comp109261_c0_seq1, 0.281
comp4200_c2_seq3, 0.237
comp69985_c0_seq1, 0.000
Group num: 29, TC(X;Y_j): 14.857
comp162887_c0_seq1, 0.313
comp1121_c1_seq1, 0.265
comp435234_c0_seq1, 0.258
comp263960_c0_seq1, 0.000
comp524479_c0_seq1, 0.000
comp20808_c0_seq2, 0.000
comp489394_c0_seq1, 0.000
comp484947_c0_seq1, 0.000
comp54952_c0_seq2, 0.000
comp445813_c0_seq1, 0.000
comp167352_c0_seq1, 0.000
comp283328_c0_seq1, 0.000
comp505744_c0_seq1, 0.000
comp448141_c0_seq1, 0.000
comp32494_c0_seq1, 0.000
comp13540_c0_seq14, 0.000
comp81538_c2_seq2, 0.000
comp531441_c0_seq1, 0.000
comp1983_c1_seq4, 0.000
